2019-07-30T19:31:24	S0240b	2.4_HZ	-	-	2019-07-30T19:36:00	2019-07-30T19:49:23	C	QuakeML
2019-07-31T13:01:49	T0240a	SUPER_HIGH_FREQUENCY	-	-	2019-07-31T13:02:09	2019-07-31T13:02:59	C	QuakeML
2019-07-31T13:39:34	T0240b	SUPER_HIGH_FREQUENCY	-	-	2019-07-31T13:39:54	2019-07-31T13:40:44	C	QuakeML
2019-07-31T14:05:22	T0240c	SUPER_HIGH_FREQUENCY	-	-	2019-07-31T14:05:42	2019-07-31T14:06:32	D	QuakeML
2019-07-31T14:21:52	T0240d	SUPER_HIGH_FREQUENCY	-	-	2019-07-31T14:22:12	2019-07-31T14:23:02	D	QuakeML
2019-07-31T14:45:05	S0240a	LOW_FREQUENCY	-	-	2019-07-31T14:45:38	2019-07-31T15:04:13	D	QuakeML
2019-08-01T13:36:21	T0241a	SUPER_HIGH_FREQUENCY	-	-	2019-08-01T13:36:41	2019-08-01T13:37:31	C	QuakeML
2019-08-01T14:02:58	T0241b	SUPER_HIGH_FREQUENCY	-	-	2019-08-01T14:03:18	2019-08-01T14:04:08	C	QuakeML
2019-08-01T14:58:42	T0241c	SUPER_HIGH_FREQUENCY	-	-	2019-08-01T14:59:02	2019-08-01T14:59:52	D	QuakeML
2019-08-01T15:00:32	S0241a	VERY_HIGH_FREQUENCY	-	-	2019-08-01T15:44:51	2019-08-01T15:58:13	C	QuakeML
2019-08-01T18:42:46	S0241b	2.4_HZ	-	-	2019-08-01T18:46:29	2019-08-01T18:57:46	C	QuakeML
2019-08-01T21:42:55	S0242c	2.4_HZ	-	-	2019-08-01T21:40:29	2019-08-01T21:49:23	D	QuakeML
2019-08-02T14:16:42	T0242a	SUPER_HIGH_FREQUENCY	-	-	2019-08-02T14:17:02	2019-08-02T14:17:52	C	QuakeML
2019-08-02T15:07:53	T0242b	SUPER_HIGH_FREQUENCY	-	-	2019-08-02T15:08:13	2019-08-02T15:09:03	C	QuakeML
2019-08-02T15:15:16	S0242a	2.4_HZ	-	-	2019-08-02T15:11:02	2019-08-02T15:24:34	C	QuakeML
2019-08-02T15:40:43	T0242c	SUPER_HIGH_FREQUENCY	-	-	2019-08-02T15:41:03	2019-08-02T15:41:53	D	QuakeML
2019-08-02T16:02:00	S0242b	2.4_HZ	-	-	2019-08-02T16:01:59	2019-08-02T16:16:24	C	QuakeML
2019-08-02T17:43:22	S0242d	2.4_HZ	-	-	2019-08-02T17:44:56	2019-08-02T17:56:06	D	QuakeML
2019-08-03T14:55:53	T0243a	SUPER_HIGH_FREQUENCY	-	-	2019-08-03T14:56:13	2019-08-03T14:57:03	C	QuakeML
2019-08-03T16:02:36	T0243b	SUPER_HIGH_FREQUENCY	-	-	2019-08-03T16:02:56	2019-08-03T16:03:46	C	QuakeML
2019-08-03T16:18:50	T0243c	SUPER_HIGH_FREQUENCY	-	-	2019-08-03T16:19:10	2019-08-03T16:20:00	D	QuakeML
2019-08-04T16:53:51	T0244a	SUPER_HIGH_FREQUENCY	-	-	2019-08-04T16:54:11	2019-08-04T16:55:01	C	QuakeML
2019-08-04T16:56:44	S0244a	2.4_HZ	-	-	2019-08-04T17:00:19	2019-08-04T17:08:55	C	QuakeML
2019-08-04T17:04:34	T0244b	SUPER_HIGH_FREQUENCY	-	-	2019-08-04T17:04:54	2019-08-04T17:05:44	D	QuakeML
2019-08-04T17:41:10	S0244b	2.4_HZ	-	-	2019-08-04T17:44:36	2019-08-04T17:55:39	C	QuakeML
2019-08-04T18:02:08	S0244c	2.4_HZ	-	-	2019-08-04T18:05:34	2019-08-04T18:14:42	C	QuakeML
2019-08-04T19:11:45	S0244e	2.4_HZ	-	-	2019-08-04T19:17:03	2019-08-04T19:29:34	C	QuakeML
2019-08-04T20:44:53	S0244d	2.4_HZ	-	-	2019-08-04T20:49:13	2019-08-04T21:03:43	C	QuakeML
2019-08-05T15:48:54	T0245a	SUPER_HIGH_FREQUENCY	-	-	2019-08-05T15:49:14	2019-08-05T15:50:04	C	QuakeML
2019-08-05T17:44:52	T0245b	SUPER_HIGH_FREQUENCY	-	-	2019-08-05T17:45:12	2019-08-05T17:46:02	D	QuakeML
2019-08-05T17:47:55	T0245c	SUPER_HIGH_FREQUENCY	-	-	2019-08-05T17:48:15	2019-08-05T17:49:05	C	QuakeML
2019-08-06T17:39:01	T0246a	SUPER_HIGH_FREQUENCY	-	-	2019-08-06T17:39:21	2019-08-06T17:40:11	C	QuakeML
2019-08-06T18:14:33	T0246b	SUPER_HIGH_FREQUENCY	-	-	2019-08-06T18:14:53	2019-08-06T18:15:43	D	QuakeML
2019-08-06T18:15:53	S0246a	HIGH_FREQUENCY	-	-	2019-08-06T18:15:50	2019-08-06T18:32:02	B	QuakeML
2019-08-06T18:16:19	T0246c	SUPER_HIGH_FREQUENCY	-	-	2019-08-06T18:16:39	2019-08-06T18:17:29	D	QuakeML
2019-08-06T20:53:44	S0246b	2.4_HZ	-	-	2019-08-06T20:53:43	2019-08-06T21:03:32	C	QuakeML
2019-08-07T17:53:10	T0247a	SUPER_HIGH_FREQUENCY	-	-	2019-08-07T17:53:30	2019-08-07T17:54:20	C	QuakeML
2019-08-07T18:57:39	T0247b	SUPER_HIGH_FREQUENCY	-	-	2019-08-07T18:57:59	2019-08-07T18:58:49	D	QuakeML
2019-08-07T21:41:47	S0247a	2.4_HZ	-	-	2019-08-07T21:40:08	2019-08-07T21:53:00	B	QuakeML
2019-08-07T21:58:10	S0247b	2.4_HZ	-	-	2019-08-07T21:58:46	2019-08-07T22:11:03	B	QuakeML
2019-08-08T04:00:43	S0248c	2.4_HZ	-	-	2019-08-08T03:57:52	2019-08-08T04:13:17	D	QuakeML
2019-08-08T19:34:17	T0248a	SUPER_HIGH_FREQUENCY	-	-	2019-08-08T19:34:37	2019-08-08T19:35:27	D	QuakeML
2019-08-08T19:37:12	T0248b	SUPER_HIGH_FREQUENCY	-	-	2019-08-08T19:37:32	2019-08-08T19:38:22	C	QuakeML
2019-08-08T21:20:02	S0248a	2.4_HZ	-	-	2019-08-08T21:20:54	2019-08-08T21:33:30	B	QuakeML
2019-08-08T21:49:52	S0248b	2.4_HZ	-	-	2019-08-08T21:50:33	2019-08-08T22:02:23	B	QuakeML
2019-08-09T01:46:09	S0248d	2.4_HZ	-	-	2019-08-09T01:17:12	2019-08-09T01:28:14	C	QuakeML
2019-08-09T19:24:14	T0249a	SUPER_HIGH_FREQUENCY	-	-	2019-08-09T19:24:34	2019-08-09T19:25:24	C	QuakeML
2019-08-09T19:50:25	T0249b	SUPER_HIGH_FREQUENCY	-	-	2019-08-09T19:50:45	2019-08-09T19:51:35	D	QuakeML
2019-08-09T20:11:09	T0249c	SUPER_HIGH_FREQUENCY	-	-	2019-08-09T20:11:29	2019-08-09T20:12:19	C	QuakeML
2019-08-09T21:31:29	S0249a	2.4_HZ	-	-	2019-08-09T21:33:20	2019-08-09T21:42:36	D	QuakeML
2019-08-10T20:11:28	T0250a	SUPER_HIGH_FREQUENCY	-	-	2019-08-10T20:11:48	2019-08-10T20:12:38	C	QuakeML
2019-08-10T20:50:49	T0250b	SUPER_HIGH_FREQUENCY	-	-	2019-08-10T20:51:09	2019-08-10T20:51:59	D	QuakeML
2019-08-10T21:00:37	S0250a	2.4_HZ	-	-	2019-08-10T21:28:55	2019-08-10T21:40:05	C	QuakeML
2019-08-11T00:14:20	S0250b	2.4_HZ	-	-	2019-08-11T00:16:03	2019-08-11T00:25:40	D	QuakeML
2019-08-11T20:30:13	S0251b	2.4_HZ	-	-	2019-08-11T20:44:24	2019-08-11T20:58:42	D	QuakeML
2019-08-11T20:57:27	S0251c	2.4_HZ	-	-	2019-08-11T20:59:00	2019-08-11T21:13:13	C	QuakeML
2019-08-11T21:34:01	T0251a	SUPER_HIGH_FREQUENCY	-	-	2019-08-11T21:34:21	2019-08-11T21:35:11	C	QuakeML
2019-08-11T23:06:24	S0251a	LOW_FREQUENCY	-	-	2019-08-11T23:07:15	2019-08-11T23:59:34	D	QuakeML
2019-08-12T21:14:27	S0252b	2.4_HZ	-	-	2019-08-12T21:17:35	2019-08-12T21:29:41	C	QuakeML
2019-08-12T21:40:25	T0252a	SUPER_HIGH_FREQUENCY	-	-	2019-08-12T21:40:45	2019-08-12T21:41:35	C	QuakeML
2019-08-12T22:08:11	T0252b	SUPER_HIGH_FREQUENCY	-	-	2019-08-12T22:08:31	2019-08-12T22:09:21	D	QuakeML
2019-08-12T23:45:53	S0252a	2.4_HZ	-	-	2019-08-12T23:51:54	2019-08-13T00:07:05	B	QuakeML
2019-08-13T22:52:16	T0253a	SUPER_HIGH_FREQUENCY	-	-	2019-08-13T22:52:36	2019-08-13T22:53:26	D	QuakeML
2019-08-13T23:09:31	T0253b	SUPER_HIGH_FREQUENCY	-	-	2019-08-13T23:09:51	2019-08-13T23:10:41	C	QuakeML
2019-08-13T23:33:39	S0253a	2.4_HZ	-	-	2019-08-13T23:36:30	2019-08-13T23:50:32	D	QuakeML
2019-08-14T00:16:23	S0253b	2.4_HZ	-	-	2019-08-14T00:19:43	2019-08-14T00:34:01	C	QuakeML
2019-08-14T23:31:23	T0254a	SUPER_HIGH_FREQUENCY	-	-	2019-08-14T23:31:43	2019-08-14T23:32:33	C	QuakeML
2019-08-15T00:02:56	S0254a	2.4_HZ	-	-	2019-08-15T00:03:54	2019-08-15T00:18:26	C	QuakeML
2019-08-15T02:39:20	S0254c	2.4_HZ	-	-	2019-08-15T02:41:00	2019-08-15T02:52:21	C	QuakeML
2019-08-15T03:06:01	S0254b	LOW_FREQUENCY	-	-	2019-08-15T03:08:04	2019-08-15T03:17:15	D	QuakeML
2019-08-15T23:44:01	T0255a	SUPER_HIGH_FREQUENCY	-	-	2019-08-15T23:44:21	2019-08-15T23:45:11	C	QuakeML
2019-08-16T00:09:22	T0255b	SUPER_HIGH_FREQUENCY	-	-	2019-08-16T00:09:42	2019-08-16T00:10:32	D	QuakeML
2019-08-16T00:30:05	S0255a	2.4_HZ	-	-	2019-08-16T00:25:33	2019-08-16T00:40:12	D	QuakeML
2019-08-16T03:53:41	S0255b	2.4_HZ	-	-	2019-08-16T04:02:52	2019-08-16T04:16:14	B	QuakeML
2019-08-16T09:50:07	S0256b	2.4_HZ	-	-	2019-08-16T09:50:52	2019-08-16T10:05:49	D	QuakeML
2019-08-17T00:28:30	T0256a	SUPER_HIGH_FREQUENCY	-	-	2019-08-17T00:28:50	2019-08-17T00:29:40	C	QuakeML
2019-08-17T00:52:36	T0256b	SUPER_HIGH_FREQUENCY	-	-	2019-08-17T00:52:56	2019-08-17T00:53:46	D	QuakeML
2019-08-17T02:20:35	S0256a	2.4_HZ	-	-	2019-08-17T02:20:36	2019-08-17T02:31:48	D	QuakeML
2019-08-17T05:00:13	S0256c	2.4_HZ	-	-	2019-08-17T04:48:37	2019-08-17T05:02:04	C	QuakeML
2019-08-18T00:16:57	S0257a	2.4_HZ	-	-	2019-08-18T00:23:04	2019-08-18T00:36:46	C	QuakeML
2019-08-18T01:01:07	S0257b	2.4_HZ	-	-	2019-08-18T01:05:34	2019-08-18T01:18:40	B	QuakeML
2019-08-18T03:30:04	S0257c	2.4_HZ	-	-	2019-08-18T03:35:30	2019-08-18T03:46:24	D	QuakeML
2019-08-19T02:08:53	T0258a	SUPER_HIGH_FREQUENCY	-	-	2019-08-19T02:09:13	2019-08-19T02:10:03	D	QuakeML
2019-08-20T02:43:42	T0259a	SUPER_HIGH_FREQUENCY	-	-	2019-08-20T02:44:02	2019-08-20T02:44:52	D	QuakeML
2019-08-21T03:26:29	T0260a	SUPER_HIGH_FREQUENCY	-	-	2019-08-21T03:26:49	2019-08-21T03:27:39	D	QuakeML
2019-08-21T03:34:13	T0260b	SUPER_HIGH_FREQUENCY	-	-	2019-08-21T03:34:33	2019-08-21T03:35:23	D	QuakeML
2019-08-21T05:05:57	S0260a	HIGH_FREQUENCY	-	-	2019-08-21T05:11:08	2019-08-21T05:28:41	B	QuakeML
2019-08-21T07:09:54	S0260b	2.4_HZ	-	-	2019-08-21T07:14:22	2019-08-21T07:29:20	C	QuakeML
2019-08-22T03:32:08	T0261a	SUPER_HIGH_FREQUENCY	-	-	2019-08-22T03:32:28	2019-08-22T03:33:18	C	QuakeML
2019-08-22T04:06:22	T0261b	SUPER_HIGH_FREQUENCY	-	-	2019-08-22T04:06:42	2019-08-22T04:07:32	D	QuakeML
2019-08-22T05:19:38	S0261a	2.4_HZ	-	-	2019-08-22T05:24:11	2019-08-22T05:38:08	C	QuakeML
2019-08-22T07:01:20	S0261b	2.4_HZ	-	-	2019-08-22T07:08:07	2019-08-22T07:23:21	C	QuakeML
2019-08-23T03:57:41	T0262a	SUPER_HIGH_FREQUENCY	-	-	2019-08-23T03:58:01	2019-08-23T03:58:51	C	QuakeML
2019-08-23T04:14:40	T0262b	SUPER_HIGH_FREQUENCY	-	-	2019-08-23T04:15:00	2019-08-23T04:15:50	D	QuakeML
2019-08-23T04:47:02	T0262c	SUPER_HIGH_FREQUENCY	-	-	2019-08-23T04:47:22	2019-08-23T04:48:12	D	QuakeML
2019-08-23T08:38:15	S0262b	HIGH_FREQUENCY	-	-	2019-08-23T08:39:46	2019-08-23T08:51:44	C	QuakeML
2019-08-23T11:07:18	S0263a	VERY_HIGH_FREQUENCY	-	-	2019-08-23T11:09:44	2019-08-23T11:19:50	B	QuakeML
2019-08-24T04:52:30	T0263a	SUPER_HIGH_FREQUENCY	-	-	2019-08-24T04:52:50	2019-08-24T04:53:40	C	QuakeML
2019-08-24T05:23:26	T0263b	SUPER_HIGH_FREQUENCY	-	-	2019-08-24T05:23:46	2019-08-24T05:24:36	D	QuakeML
2019-08-24T06:06:50	S0263b	2.4_HZ	-	-	2019-08-24T06:11:15	2019-08-24T06:25:51	D	QuakeML
2019-08-24T07:02:53	S0263c	2.4_HZ	-	-	2019-08-24T07:05:23	2019-08-24T07:19:22	B	QuakeML
2019-08-24T15:43:49	S0264a	2.4_HZ	-	-	2019-08-24T15:45:41	2019-08-24T15:57:42	D	QuakeML
2019-08-25T06:12:41	T0264a	SUPER_HIGH_FREQUENCY	-	-	2019-08-25T06:13:01	2019-08-25T06:13:51	D	QuakeML
2019-08-25T06:16:22	S0264b	2.4_HZ	-	-	2019-08-25T06:20:06	2019-08-25T06:34:48	B	QuakeML
2019-08-25T07:17:59	S0264c	2.4_HZ	-	-	2019-08-25T07:20:34	2019-08-25T07:38:50	D	QuakeML
2019-08-25T08:24:46	S0264d	2.4_HZ	-	-	2019-08-25T08:27:05	2019-08-25T08:42:47	D	QuakeML
2019-08-25T10:27:57	S0264e	VERY_HIGH_FREQUENCY	-	-	2019-08-25T10:31:36	2019-08-25T10:54:18	B	QuakeML
2019-08-26T05:30:16	S0265a	2.4_HZ	-	-	2019-08-26T05:38:26	2019-08-26T05:52:42	D	QuakeML
2019-08-26T06:08:52	T0265a	SUPER_HIGH_FREQUENCY	-	-	2019-08-26T06:09:12	2019-08-26T06:10:02	D	QuakeML
2019-08-26T06:43:20	T0265b	SUPER_HIGH_FREQUENCY	-	-	2019-08-26T06:43:40	2019-08-26T06:44:30	D	QuakeML
2019-08-26T06:48:36	S0265b	2.4_HZ	-	-	2019-08-26T06:47:41	2019-08-26T07:06:09	C	QuakeML
2019-08-26T07:59:24	S0265c	2.4_HZ	-	-	2019-08-26T08:07:08	2019-08-26T08:19:24	C	QuakeML
2019-08-26T09:34:51	S0265d	2.4_HZ	-	-	2019-08-26T09:38:15	2019-08-26T09:51:30	D	QuakeML
2019-08-26T10:23:58	S0265e	2.4_HZ	-	-	2019-08-26T10:27:42	2019-08-26T10:44:55	B	QuakeML
2019-08-27T07:04:09	T0266a	SUPER_HIGH_FREQUENCY	-	-	2019-08-27T07:04:29	2019-08-27T07:05:19	D	QuakeML
2019-08-27T07:26:22	T0266b	SUPER_HIGH_FREQUENCY	-	-	2019-08-27T07:26:42	2019-08-27T07:27:32	D	QuakeML
2019-08-27T07:31:53	S0266b	2.4_HZ	-	-	2019-08-27T07:39:37	2019-08-27T07:55:25	D	QuakeML
2019-08-27T09:38:37	S0266c	2.4_HZ	-	-	2019-08-27T09:40:48	2019-08-27T09:53:13	C	QuakeML
2019-08-27T10:27:58	S0266d	2.4_HZ	-	-	2019-08-27T10:32:32	2019-08-27T10:44:41	D	QuakeML
2019-08-27T11:06:26	S0266e	2.4_HZ	-	-	2019-08-27T11:12:27	2019-08-27T11:31:11	C	QuakeML
2019-08-28T07:55:53	T0267a	SUPER_HIGH_FREQUENCY	-	-	2019-08-28T07:56:13	2019-08-28T07:57:03	D	QuakeML
2019-09-19T22:28:59	T0289a	SUPER_HIGH_FREQUENCY	-	-	2019-09-19T22:29:19	2019-09-19T22:30:09	D	QuakeML
2019-09-19T23:56:34	S0289a	HIGH_FREQUENCY	-	-	2019-09-20T00:01:50	2019-09-20T00:17:52	B	QuakeML
2019-09-20T00:42:29	S0289b	2.4_HZ	-	-	2019-09-20T00:44:22	2019-09-20T00:55:25	C	QuakeML
2019-09-20T23:10:01	T0290a	SUPER_HIGH_FREQUENCY	-	-	2019-09-20T23:10:21	2019-09-20T23:11:11	D	QuakeML
2019-09-21T02:02:30	S0290a	2.4_HZ	-	-	2019-09-21T02:06:14	2019-09-21T02:20:56	C	QuakeML
2019-09-21T03:15:42	S0290b	LOW_FREQUENCY	-	-	2019-09-21T03:19:05	2019-09-21T03:34:11	B	QuakeML
2019-09-21T06:08:29	S0291a	2.4_HZ	-	-	2019-09-21T06:12:37	2019-09-21T06:27:53	D	QuakeML
2019-09-21T23:47:22	T0291a	SUPER_HIGH_FREQUENCY	-	-	2019-09-21T23:47:42	2019-09-21T23:48:32	D	QuakeML
2019-09-22T03:02:02	S0291b	2.4_HZ	-	-	2019-09-22T03:07:53	2019-09-22T03:20:32	C	QuakeML
2019-09-22T03:42:26	S0291c	HIGH_FREQUENCY	-	-	2019-09-22T03:46:12	2019-09-22T04:00:24	B	QuakeML
2019-09-22T05:37:58	S0291d	2.4_HZ	-	-	2019-09-22T05:42:10	2019-09-22T05:54:51	C	QuakeML
2019-09-23T00:28:55	T0292a	SUPER_HIGH_FREQUENCY	-	-	2019-09-23T00:29:15	2019-09-23T00:30:05	D	QuakeML
2019-09-23T01:00:00	S0292b	2.4_HZ	-	-	2019-09-23T01:06:22	2019-09-23T01:22:56	D	QuakeML
2019-09-23T01:39:46	S0292c	2.4_HZ	-	-	2019-09-23T01:39:30	2019-09-23T01:58:46	C	QuakeML
2019-09-23T03:39:02	S0292a	HIGH_FREQUENCY	-	-	2019-09-23T03:44:42	2019-09-23T04:01:48	C	QuakeML
2019-09-24T01:05:08	T0293a	SUPER_HIGH_FREQUENCY	-	-	2019-09-24T01:05:28	2019-09-24T01:06:18	D	QuakeML
2019-09-25T01:46:10	T0294a	SUPER_HIGH_FREQUENCY	-	-	2019-09-25T01:46:30	2019-09-25T01:47:20	D	QuakeML
2019-09-25T03:59:23	S0294a	2.4_HZ	-	-	2019-09-25T03:59:21	2019-09-25T04:06:24	D	QuakeML
2019-09-25T06:28:01	S0294b	2.4_HZ	-	-	2019-09-25T06:28:00	2019-09-25T06:41:34	C	QuakeML
2019-09-25T13:22:13	S0295a	2.4_HZ	-	-	2019-09-25T13:21:09	2019-09-25T13:37:53	D	QuakeML
2019-09-26T02:27:38	T0295a	SUPER_HIGH_FREQUENCY	-	-	2019-09-26T02:27:58	2019-09-26T02:28:48	D	QuakeML
2019-09-26T06:11:18	S0295b	2.4_HZ	-	-	2019-09-26T06:14:02	2019-09-26T06:27:30	C	QuakeML
2019-09-27T03:05:04	T0296a	SUPER_HIGH_FREQUENCY	-	-	2019-09-27T03:05:24	2019-09-27T03:06:14	D	QuakeML
2019-09-27T12:59:30	S0297a	2.4_HZ	-	-	2019-09-27T13:01:38	2019-09-27T13:13:24	D	QuakeML
2019-09-27T15:01:16	S0297b	2.4_HZ	-	-	2019-09-27T15:02:25	2019-09-27T15:16:00	C	QuakeML
2019-09-28T03:45:55	T0297a	SUPER_HIGH_FREQUENCY	-	-	2019-09-28T03:46:15	2019-09-28T03:47:05	D	QuakeML
2019-09-28T03:54:28	S0297c	2.4_HZ	-	-	2019-09-28T03:51:16	2019-09-28T04:05:46	C	QuakeML
2019-09-28T05:24:58	S0297d	2.4_HZ	-	-	2019-09-28T05:26:29	2019-09-28T05:38:44	C	QuakeML
2019-09-28T06:45:47	S0297e	2.4_HZ	-	-	2019-09-28T06:49:06	2019-09-28T07:01:21	C	QuakeML
2019-09-29T04:24:47	T0298a	SUPER_HIGH_FREQUENCY	-	-	2019-09-29T04:25:07	2019-09-29T04:25:57	D	QuakeML
2019-09-29T06:40:25	S0298a	2.4_HZ	-	-	2019-09-29T06:43:03	2019-09-29T06:52:50	D	QuakeML
2019-09-29T10:09:48	S0298b	2.4_HZ	-	-	2019-09-29T10:16:27	2019-09-29T10:26:30	D	QuakeML
2019-09-29T13:09:49	S0299a	2.4_HZ	-	-	2019-09-29T13:14:21	2019-09-29T13:28:22	C	QuakeML
2019-09-30T05:08:27	T0299a	SUPER_HIGH_FREQUENCY	-	-	2019-09-30T05:08:47	2019-09-30T05:09:37	D	QuakeML
2019-09-30T06:28:12	S0299b	2.4_HZ	-	-	2019-09-30T06:31:30	2019-09-30T06:43:58	C	QuakeML
2019-10-01T05:43:02	T0300a	SUPER_HIGH_FREQUENCY	-	-	2019-10-01T05:43:22	2019-10-01T05:44:12	D	QuakeML
2019-10-01T07:14:39	S0300a	2.4_HZ	-	-	2019-10-01T07:20:00	2019-10-01T07:30:48	C	QuakeML
2019-10-01T14:53:43	S0301a	2.4_HZ	-	-	2019-10-01T15:02:09	2019-10-01T15:21:05	C	QuakeML
2019-10-02T06:22:16	T0301a	SUPER_HIGH_FREQUENCY	-	-	2019-10-02T06:22:36	2019-10-02T06:23:26	D	QuakeML
2019-10-02T08:00:16	S0301b	VERY_HIGH_FREQUENCY	-	-	2019-10-02T08:27:17	2019-10-02T08:36:09	D	QuakeML
2019-10-03T07:02:18	T0302a	SUPER_HIGH_FREQUENCY	-	-	2019-10-03T07:02:38	2019-10-03T07:03:28	D	QuakeML
2019-10-03T08:13:05	S0302a	2.4_HZ	-	-	2019-10-03T08:18:58	2019-10-03T08:34:18	D	QuakeML
2019-10-03T09:27:11	S0302b	2.4_HZ	-	-	2019-10-03T09:30:19	2019-10-03T09:45:36	D	QuakeML
2019-10-03T09:53:37	S0302c	2.4_HZ	-	-	2019-10-03T09:54:16	2019-10-03T10:10:58	D	QuakeML
2019-10-03T10:54:08	S0302d	2.4_HZ	-	-	2019-10-03T10:55:20	2019-10-03T11:11:18	D	QuakeML
2019-10-03T17:08:59	S0303a	HIGH_FREQUENCY	-	-	2019-10-03T17:14:12	2019-10-03T17:36:47	C	QuakeML
2019-10-04T07:30:14	S0303b	2.4_HZ	-	-	2019-10-04T07:42:09	2019-10-04T07:56:03	C	QuakeML
2019-10-04T07:44:46	T0303a	SUPER_HIGH_FREQUENCY	-	-	2019-10-04T07:45:06	2019-10-04T07:45:56	D	QuakeML
2019-10-04T17:30:58	S0304c	2.4_HZ	-	-	2019-10-04T17:58:12	2019-10-04T18:14:05	D	QuakeML
2019-10-05T08:22:01	T0304a	SUPER_HIGH_FREQUENCY	-	-	2019-10-05T08:22:21	2019-10-05T08:23:11	D	QuakeML
2019-10-05T08:45:01	S0304a	2.4_HZ	-	-	2019-10-05T08:48:38	2019-10-05T09:04:57	C	QuakeML
2019-10-05T12:44:18	S0304b	HIGH_FREQUENCY	-	-	2019-10-05T12:47:56	2019-10-05T13:01:21	B	QuakeML
2019-10-06T08:53:52	T0305a	SUPER_HIGH_FREQUENCY	-	-	2019-10-06T08:54:12	2019-10-06T08:55:02	D	QuakeML
2019-10-06T11:52:18	S0305a	2.4_HZ	-	-	2019-10-06T11:56:24	2019-10-06T12:11:04	D	QuakeML
2019-10-06T17:29:58	S0306d	2.4_HZ	-	-	2019-10-06T17:37:46	2019-10-06T17:47:02	D	QuakeML
2019-10-06T18:20:23	S0306c	VERY_HIGH_FREQUENCY	-	-	2019-10-06T18:43:15	2019-10-06T18:52:03	C	QuakeML
2019-10-07T09:40:44	T0306a	SUPER_HIGH_FREQUENCY	-	-	2019-10-07T09:41:04	2019-10-07T09:41:54	D	QuakeML
2019-10-07T15:00:47	S0306a	HIGH_FREQUENCY	-	-	2019-10-07T15:05:22	2019-10-07T15:19:49	C	QuakeML
2019-10-08T10:29:04	T0307a	SUPER_HIGH_FREQUENCY	-	-	2019-10-08T10:29:24	2019-10-08T10:30:14	D	QuakeML
2019-10-09T09:57:21	S0308b	2.4_HZ	-	-	2019-10-09T10:01:15	2019-10-09T10:21:30	C	QuakeML
2019-10-09T11:02:22	T0308a	SUPER_HIGH_FREQUENCY	-	-	2019-10-09T11:02:42	2019-10-09T11:03:32	D	QuakeML
2019-10-09T15:41:29	S0308a	HIGH_FREQUENCY	-	-	2019-10-09T15:46:04	2019-10-09T16:02:30	B	QuakeML
2019-10-10T10:52:05	S0309a	2.4_HZ	-	-	2019-10-10T10:58:09	2019-10-10T11:19:13	D	QuakeML
2019-10-10T11:20:29	T0309a	SUPER_HIGH_FREQUENCY	-	-	2019-10-10T11:20:49	2019-10-10T11:21:39	D	QuakeML
2019-10-10T11:41:12	T0309b	SUPER_HIGH_FREQUENCY	-	-	2019-10-10T11:41:32	2019-10-10T11:42:22	D	QuakeML
2019-10-10T15:11:34	S0309b	2.4_HZ	-	-	2019-10-10T15:15:43	2019-10-10T15:25:49	D	QuakeML
2019-10-10T15:36:10	S0309c	2.4_HZ	-	-	2019-10-10T15:37:59	2019-10-10T15:50:31	C	QuakeML
2019-10-11T11:11:44	S0310a	2.4_HZ	-	-	2019-10-11T11:27:12	2019-10-11T11:41:45	D	QuakeML
2019-10-11T12:22:59	T0310a	SUPER_HIGH_FREQUENCY	-	-	2019-10-11T12:23:19	2019-10-11T12:24:09	D	QuakeML
2019-10-12T12:58:38	T0311a	SUPER_HIGH_FREQUENCY	-	-	2019-10-12T12:58:58	2019-10-12T12:59:48	D	QuakeML
2019-10-12T13:01:30	T0311b	SUPER_HIGH_FREQUENCY	-	-	2019-10-12T13:01:50	2019-10-12T13:02:40	D	QuakeML
2019-10-12T13:10:00	S0311a	HIGH_FREQUENCY	-	-	2019-10-12T13:11:05	2019-10-12T13:29:38	C	QuakeML
2019-10-12T16:14:58	S0311b	2.4_HZ	-	-	2019-10-12T16:18:08	2019-10-12T16:33:02	B	QuakeML
2019-10-13T13:39:54	T0312a	SUPER_HIGH_FREQUENCY	-	-	2019-10-13T13:40:14	2019-10-13T13:41:04	D	QuakeML
2019-10-13T14:47:36	S0312a	2.4_HZ	-	-	2019-10-13T14:52:22	2019-10-13T15:06:11	D	QuakeML
2019-10-13T16:37:48	S0312b	2.4_HZ	-	-	2019-10-13T16:42:09	2019-10-13T16:58:58	D	QuakeML
2019-10-14T13:00:23	S0313a	2.4_HZ	-	-	2019-10-14T13:04:28	2019-10-14T13:14:38	D	QuakeML
2019-10-14T14:19:56	T0313a	SUPER_HIGH_FREQUENCY	-	-	2019-10-14T14:20:16	2019-10-14T14:21:06	D	QuakeML
2019-10-15T14:24:12	S0314a	2.4_HZ	-	-	2019-10-15T14:25:51	2019-10-15T14:42:47	B	QuakeML
2019-10-15T14:55:39	T0314a	SUPER_HIGH_FREQUENCY	-	-	2019-10-15T14:55:59	2019-10-15T14:56:49	D	QuakeML
2019-10-15T15:36:28	S0314b	HIGH_FREQUENCY	-	-	2019-10-15T15:41:36	2019-10-15T15:58:03	B	QuakeML
2019-10-16T00:19:46	S0315a	2.4_HZ	-	-	2019-10-16T00:23:24	2019-10-16T00:36:24	D	QuakeML
